roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
-0.531275	0.672674	-0.213928	0.789694	-0.526565	0.028613	0.082511	0.718718	-0.286678	-0.135921	-0.134933	-0.452452	-0.817941	0.238472	-0.292186	-0.518264	0.190885
-0.667624	0.766852	-0.380885	0.086727	-0.214008	-0.610730	0.044740	0.458959	-0.098936	0.658511	0.373000	-0.166896	-0.364518	0.487773	-0.386468	-0.405687	-0.930196
-0.758630	0.378961	-0.069996	-0.280749	-0.711392	-0.012395	0.218041	-0.317458	-0.088670	0.827348	0.884789	0.359398	-0.745207	0.334413	-0.271703	-0.525328	-1.127658
-0.696970	0.267437	0.234445	-0.652651	-0.830391	0.210289	-0.451083	-0.530436	-0.679869	-0.030439	0.644687	-0.521104	-0.469262	-0.021356	-0.075300	-0.348548	-0.269096
-0.989478	0.235208	0.022607	-0.472413	-0.395294	-0.132761	-0.075005	-0.433130	-0.784466	0.404992	0.472401	-0.287681	-0.268919	-0.095428	0.253143	0.255469	-0.339258
-0.561453	0.150408	-0.173512	-0.963631	0.061419	0.412559	0.172568	-0.580678	-0.789013	0.220029	0.246085	0.025325	-0.381353	-0.216208	-0.097743	-0.518442	-0.005438
-0.911759	0.333259	-0.386515	-0.482512	-0.527203	0.307442	0.206788	-0.226498	0.205670	-0.030533	0.476484	-0.175439	-0.638394	0.656503	0.426779	-1.227337	0.672917
-0.679092	0.126853	-0.396188	-0.212489	0.058433	0.605793	-0.469398	-0.164290	-0.092178	-0.101838	-0.190937	-0.729249	-1.003751	0.643816	0.488603	-0.065018	0.632344
-0.272536	0.052830	-0.299519	-0.156362	-0.034190	0.950703	-0.283062	-0.376685	-0.147176	-0.213423	-0.234865	-0.222160	-0.967885	0.220028	0.625917	-0.182048	0.054584
-0.102141	0.087288	-0.353314	-0.671631	0.143081	1.346085	-0.278039	-0.713618	-0.483990	-0.455535	-0.631534	-0.592448	-0.260388	0.006204	0.790524	-0.513110	0.447723
-0.061933	0.079765	0.504054	-0.449829	0.123936	1.620663	-0.006469	-0.094923	0.064132	0.181742	-0.598574	-0.491569	0.166884	0.133195	1.082135	-0.796096	0.511273
-0.077211	-0.060943	0.811787	-0.023034	-0.059079	1.765969	0.273613	-0.362366	-0.040862	0.496714	-0.684737	-0.055819	0.254962	-0.005032	1.045499	-0.633078	0.178411
0.249854	-0.648970	0.868751	-0.486771	0.286900	1.810939	0.394051	-0.176920	-0.018505	1.005817	-0.595454	-0.250082	0.297102	-0.180838	0.986388	-0.610628	0.058837
0.226635	0.363790	0.431621	0.003610	0.123798	0.827069	-0.497667	0.037580	0.700261	0.748824	-0.272974	0.359254	-0.300195	-0.200859	0.523062	-0.142584	0.413818
0.549454	-0.832149	0.758321	0.088658	-0.445788	1.097861	0.198435	0.285456	1.010204	0.275437	-0.348938	0.183936	-0.336443	-0.091824	0.714160	0.231193	0.005418
0.550010	-1.124583	1.125365	-0.473698	-0.674546	0.481346	0.493046	0.341961	0.979447	-0.087027	-0.250620	-0.062982	-0.139287	0.032603	1.232980	0.797198	-0.034896
0.747653	-0.731033	1.228172	-0.812059	-0.137592	-0.023340	0.156035	0.143263	0.848950	-0.889657	-0.564833	0.060885	-0.407352	-0.562511	1.141883	0.717450	0.124419
0.070561	-0.004745	0.998097	-1.414111	0.207098	-0.168778	0.092477	0.285035	0.422515	-0.530870	-0.482479	0.445431	-0.481335	-0.518461	1.104889	0.063280	0.375450
-0.166261	-0.728340	0.791347	-0.866552	-0.569895	0.254005	-0.068854	0.579899	0.131797	-0.312815	-0.328833	0.412646	-0.376484	-0.264259	0.220694	0.107956	0.229091
-0.292712	-0.168363	0.663773	-0.557667	0.032361	0.462703	0.022121	1.043286	-0.363707	-0.719512	0.118643	0.299865	-0.207442	-0.138558	0.444582	-0.000240	0.557616
-0.449777	-0.749664	1.143210	-0.118015	0.530663	0.237724	0.237601	1.020601	-0.619858	-0.636735	-0.052675	0.389908	-0.054723	-0.666024	0.496534	0.429010	-0.025148
-0.150312	-0.263992	0.537987	-0.226101	0.897076	-0.333299	0.478550	0.626198	-0.458686	-0.278246	-0.283762	0.048107	-0.259143	-0.938417	0.697463	0.577783	0.474567
-0.331829	-0.221620	0.287493	-0.266898	0.510151	0.000032	-0.478267	0.447090	-0.987896	-0.355813	0.337771	-0.062809	0.710260	-1.052109	0.551518	0.464806	0.156905
-0.784612	-0.059127	-0.092224	-0.646455	0.629681	0.076973	-0.294705	0.059383	-0.915447	0.375164	-0.219929	-0.031677	0.439467	-1.282596	0.733621	0.728679	-0.438449
-0.595792	0.275834	-0.053859	-0.634005	1.102897	0.084254	-0.427907	0.089319	-0.851528	0.751059	-0.502580	0.259085	0.722796	-0.575081	0.339944	0.863887	-0.079637
-0.778515	0.282134	0.518928	-0.547345	0.949235	0.172202	-0.162494	0.249661	-0.644702	0.194223	0.121821	-0.833684	0.312863	0.019755	0.748660	0.584696	0.398285
-0.294783	0.354065	0.573241	-0.460477	1.498323	-0.162421	0.299577	0.247444	-0.229184	0.857391	0.263363	-0.919435	-0.143633	-0.076232	0.413329	0.497196	0.369271
-0.189952	0.805956	0.059172	-0.340014	1.042495	0.011200	-0.247190	-0.502226	0.326645	0.805015	1.371857	-0.806041	-0.106580	-0.820293	0.117223	0.339151	0.352842
0.274678	0.957982	0.112991	-0.167929	0.876998	0.286961	-0.730052	-0.141161	-0.148705	0.399280	1.361616	-0.422062	-0.198756	-0.230771	0.744954	-0.071210	0.244636
0.317848	0.450345	0.078139	0.570559	0.642852	0.301588	-0.928273	-0.022452	-0.417631	0.530367	0.612159	-1.082732	-0.035434	-0.192281	1.253049	-0.603194	0.415346
-0.004613	-0.323202	0.239552	0.672762	0.488049	0.214867	-1.170330	0.092592	-0.379232	0.383098	-0.263370	-1.551874	-0.239881	-0.892794	1.660992	-0.837703	0.372150
-0.013193	-0.776555	0.888049	0.710439	0.082938	0.255304	-1.471549	0.293259	-0.026538	0.164070	0.131397	-2.018345	0.208374	-0.603544	0.396668	-0.105153	-0.361287
0.219502	-0.401673	0.648867	1.048255	-0.154138	0.257549	-0.327497	0.018350	-0.006071	0.034341	0.811962	-1.017309	0.309201	-0.180854	0.543710	0.060142	0.077589
