roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
0.080175	0.410787	-0.534101	-0.477085	0.187082	0.691914	-0.481360	-1.115780	-0.169311	0.975690	-0.516179	-0.855233	0.577233	-0.992946	0.249971	0.267180	0.745455
-0.268338	1.247026	-0.217699	-0.497132	-0.148840	0.460521	-0.514380	-0.508296	-0.224406	0.937364	-0.329791	-0.158907	0.610028	-1.065587	0.290281	0.178667	0.289667
0.083601	1.119098	-0.593679	0.218038	-0.144125	0.700204	-0.742108	-0.339452	-0.220624	0.524346	0.446879	0.081785	0.318793	-0.809401	-0.481594	0.132182	0.146661
0.130651	0.632840	-0.650144	0.261596	-0.237272	0.263872	-0.892815	-0.331635	-0.357928	0.207110	0.128709	0.136066	0.039184	-0.805651	-0.555880	0.278709	-0.003853
0.602381	0.656921	0.188034	0.214382	-0.149348	-0.146102	-0.442214	-0.340417	-0.224639	0.841432	0.651423	-0.006547	-0.101773	-0.471811	-0.302980	0.895825	-0.300826
0.042660	0.687118	0.372359	0.164299	0.098620	0.048202	0.105643	0.163505	-0.237866	-0.233638	0.481549	0.476389	-0.178028	-1.076784	0.016170	1.285321	0.007665
-0.170785	0.583420	0.265162	0.318504	-0.019424	-0.296827	0.318729	-0.123084	-0.089237	-0.244825	0.277626	0.051279	-0.617783	-0.073475	0.211937	0.703193	-0.180107
0.503454	0.848239	-0.484167	0.175288	-0.236387	-0.484027	-0.293002	0.357275	-0.220829	-0.304130	0.159423	-0.531160	-0.233518	0.219128	0.292690	0.973654	0.114657
0.212896	0.883407	-0.064765	0.140738	-0.279936	-0.536635	-0.901012	-0.074738	-0.384532	-0.126662	0.659683	-0.282067	0.145939	-0.093088	0.525101	1.099944	0.212367
-0.228555	0.461467	-0.025186	0.144107	0.228253	-0.111316	-1.241047	-0.337079	-0.386912	-0.224256	0.840447	-0.715935	-0.249295	-0.129434	0.606248	0.799125	0.682564
0.059934	-0.309324	-0.481854	0.433054	0.055161	0.662425	-1.387123	0.233290	0.071661	-0.122608	0.810298	-1.081827	-0.528766	-0.361802	0.177298	0.621863	0.287096
-0.062771	0.388465	-0.389152	0.746111	0.376264	1.317475	-0.742588	0.307263	0.153566	0.012627	1.007781	-0.830247	-0.485065	-0.019625	-0.120901	0.472947	-0.400768
-0.518312	0.550723	-1.113408	0.500116	0.374876	0.965023	-0.687738	0.561680	-0.119725	-0.621941	0.885990	-0.888556	-0.853195	0.506906	-0.004015	0.478096	-0.206378
-0.371202	0.606476	-0.678018	0.743017	-0.326589	0.936020	-0.269041	0.285977	-0.139220	-0.897178	0.668293	0.064316	-0.244489	0.230899	-0.483903	0.776379	-0.395808
-0.353498	0.477051	-0.819428	0.893020	0.031281	0.585195	-0.054926	0.319715	0.178143	-0.320021	0.729945	0.040935	0.142501	0.259784	-0.334897	0.335141	-0.103528
0.075955	0.177969	-0.805188	0.722504	0.151651	0.903642	-0.210758	-0.009614	0.108030	0.154728	0.722078	0.678668	0.137163	0.272645	0.182777	-0.066253	-0.580994
-0.041898	0.440313	-1.131066	0.331319	0.374044	0.751183	-0.375468	-0.760978	-0.104661	0.379764	0.270783	0.366715	0.538892	0.357059	-0.133157	0.033897	-0.604626
-0.836634	0.374895	-1.111278	0.027806	0.505542	0.274570	0.247935	-0.954930	-0.063427	0.584563	0.212712	0.371506	-0.136198	0.266585	0.045824	0.454847	-0.383012
-0.302530	0.402731	-0.597934	0.675100	0.195148	0.043945	0.051593	-0.081563	-0.851058	0.933149	0.072833	0.204370	-0.128568	-0.436564	0.396947	-0.013692	-0.494725
-0.119315	0.175955	-0.300810	0.307006	-0.087360	0.862081	0.342800	0.173816	-0.323205	0.153074	0.632478	0.131165	-0.148113	-0.356825	-0.051372	0.184385	-0.660573
-0.379112	0.217572	-0.326732	-0.260485	0.236374	0.346601	-0.068551	-0.181701	-0.228447	0.338665	0.283191	-0.046697	0.498432	-0.499630	0.135248	0.322307	-1.315686
-0.410625	-0.228246	-0.389302	-0.359385	0.481979	0.340904	-0.066150	-0.346791	-0.134219	0.485225	0.328468	-0.882871	0.564481	0.261527	0.392940	-0.007692	-1.262753
-0.937703	0.721188	0.435451	-0.064033	0.623497	0.242471	0.368727	-0.914203	0.036763	0.586066	0.197995	-0.351814	0.522767	0.345934	0.017921	0.090673	-1.001351
-0.858005	0.371358	0.175785	0.281684	0.755121	0.159952	0.722460	-0.658455	0.236119	0.227838	-0.221216	0.284163	0.143056	-0.407048	0.583082	-0.342810	-0.947813
-0.464470	-0.190082	0.380806	0.968695	0.613453	-0.033114	0.552323	-0.218525	0.113504	0.110849	-0.116156	0.723770	0.054792	-0.794934	0.202863	-0.026466	-1.124320
-0.135020	-0.437103	-0.204676	0.787063	0.434800	-0.352427	0.544110	-0.040589	0.653206	0.413665	-0.475720	0.971801	0.440885	-0.015250	0.332592	-0.128066	-0.661791
0.157826	-0.490632	-0.159579	0.817143	0.034113	-0.313592	0.420178	-0.101751	0.267242	0.103515	0.135816	1.018826	0.597223	-0.299073	0.136153	-0.643293	0.005279
-0.093005	0.161888	0.403345	0.173073	-0.053123	-0.631732	0.472112	0.430446	0.139397	-0.600813	0.180421	1.356568	0.871395	0.318190	-0.561621	-0.748305	-0.029045
-0.683765	-0.161360	1.012042	0.256343	-0.621454	-0.363453	-0.003819	0.472773	-0.013389	0.250528	-0.340753	1.480102	0.730539	-0.361761	-1.039917	-0.595234	0.426767
-0.932763	-0.390308	0.927210	-0.789632	0.209186	-0.130910	-0.406491	0.346698	0.092187	0.353067	-0.988076	1.084652	0.672360	-0.649475	-0.500593	0.520140	0.147966
-0.708558	-1.006107	0.676965	-0.488059	0.558396	-0.491463	-0.654856	0.778680	-0.754659	0.708474	-0.979131	0.818101	0.655203	-0.750341	-0.681992	0.256562	-0.442233
-0.038755	-0.848305	0.543954	0.588717	0.083266	-0.231352	-0.174554	0.657094	-0.558241	0.607706	-1.310533	0.288989	0.461274	-0.988694	-0.085821	-0.381604	-0.056440
