roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
-0.430120	0.124070	-0.523677	0.209494	-0.198092	-1.380060	-0.231499	0.388859	-0.776374	-0.021127	-0.114598	-0.478974	-0.173987	0.122552	0.549527	-0.346914	0.828197
-0.784048	-0.210568	-0.729912	0.186713	-0.033824	-1.200737	0.199428	0.866990	-0.823971	-0.497493	-0.531424	-0.368081	-0.296093	0.098050	0.077367	-0.783190	0.576785
-0.062063	-0.728148	-0.486961	0.002825	0.128821	-1.401271	0.033905	0.379954	-0.328146	-0.093117	-0.264326	0.216596	-0.487419	-0.182610	0.074167	-0.705887	0.952769
0.297823	0.180258	-0.379442	0.433802	0.156960	-0.945137	-0.224027	-0.247266	-0.335527	-0.805788	-0.453258	-0.143140	-0.172634	-0.336346	0.427564	-0.203941	0.957357
-0.242198	0.460946	-0.477338	0.458425	-0.090097	-0.679804	-0.865845	0.167918	-0.227643	-0.411355	-0.440366	-0.118420	-0.072539	-0.329712	0.213153	-0.353550	0.800871
-0.269977	0.864556	-0.861048	0.500590	-0.487127	0.334891	-0.315320	0.592445	0.460430	-0.559817	-0.448308	0.146703	-0.129685	0.075401	-0.242116	-0.284241	0.491596
-0.129627	0.555851	-0.340864	-0.451193	-0.550440	-0.312059	-0.182647	0.444464	-0.033794	0.227842	-0.241140	0.597026	0.354314	-0.496566	-0.152468	0.376380	0.605398
0.371945	0.747075	-0.220787	-0.170586	-0.517861	-0.437046	-0.144219	0.314755	0.377769	0.520942	0.236928	0.391646	-0.239736	-0.113198	-0.129166	0.348146	0.616623
0.084978	0.213387	-0.076349	-0.320467	-0.817829	0.021933	-0.347024	0.451153	0.030021	0.364425	-0.447207	-0.032683	0.301304	-0.106438	-0.105389	0.691304	1.126324
0.373812	0.170463	-0.285141	0.261394	-1.264557	-0.007717	-0.969728	-0.028538	0.260333	-0.334304	-1.308023	0.831912	1.102992	-0.342349	-0.374332	-0.093132	0.854625
-0.202944	-0.457191	-0.849208	-0.328824	-1.173923	-0.295735	-1.030737	-0.100206	0.180063	-0.054716	-1.016239	1.080161	0.977335	-0.447936	-0.166983	-0.749026	0.838151
0.054539	-0.052274	-0.654847	0.057646	-0.500987	-0.665589	-0.794348	0.513885	0.302736	-0.248983	-1.249543	0.810353	0.525868	-0.736130	0.330817	-0.064621	0.219185
0.024132	0.784127	-0.559496	0.097586	-0.471803	-0.240265	-0.678243	-0.090507	0.217434	-0.038266	-0.876768	0.923689	0.358055	-0.324908	0.654464	0.246786	0.306549
0.176526	0.124298	-0.260185	0.157330	0.153107	-0.262611	0.202205	-0.308180	-0.102615	0.200690	-0.172105	0.324798	-0.252354	-0.522142	-0.012606	0.706640	0.758045
-0.066174	0.467885	-0.135532	0.104652	0.269976	-0.012479	0.482864	0.143737	-0.291130	0.582990	0.239895	0.034884	0.740092	-0.217816	-0.599561	0.152897	0.883219
-0.139711	0.551353	0.376299	0.195282	0.521098	-0.242133	0.399229	1.000136	-0.214986	0.898184	0.078484	-0.181273	0.714570	0.885410	-0.402267	0.103715	0.837905
-0.071967	0.298763	-0.065235	0.061503	0.912615	-0.843761	0.617989	1.005759	-0.011406	0.576802	0.136626	-0.291471	0.205658	0.319301	-0.670246	-0.269771	0.424043
-0.368272	0.412897	0.122156	0.204808	0.615533	-1.163700	0.321144	0.866286	0.017354	-0.057275	-0.052129	-0.542460	-0.402052	-0.137912	-0.743808	0.207539	0.756314
0.263431	0.194409	0.394541	-0.364536	-0.139458	-0.475260	-0.255395	1.100666	0.368509	-0.182497	0.033819	-0.622223	-0.028027	-0.025858	-0.616118	-0.274156	0.610531
-0.171355	0.273767	0.716715	-0.292367	0.037447	0.241387	-0.671668	0.951751	0.578442	-0.443459	-0.011704	-0.488383	-0.335278	-0.138362	-0.058382	0.005887	0.958531
-0.457349	0.020835	0.440291	-0.851823	0.223760	-0.020699	-0.431474	0.622080	0.448689	-0.407247	-0.255252	-0.383717	0.151060	-0.424667	0.605189	0.344712	0.546622
-0.640938	0.006038	0.643075	-0.518650	0.247657	-0.095376	-0.694531	0.236892	-0.052881	-0.047562	-0.186306	-0.322474	-0.076389	-0.392741	0.823914	0.692052	-0.109030
-0.187204	0.440112	0.748499	-0.197423	0.191049	0.250136	-0.068171	0.383239	-0.517882	-0.156718	-0.433905	-1.087535	-0.347042	-0.969987	0.310420	0.685394	-0.310270
0.476660	0.659119	0.731561	-0.148103	0.324153	-0.139739	-0.461150	0.459394	-0.800344	-0.241794	-0.991084	-0.793146	-0.731015	-0.855332	-0.080400	0.694784	0.101421
0.768966	0.093500	0.556749	-0.640742	0.603745	-0.159059	-0.378324	0.624715	0.161644	0.071903	-0.719940	-0.515497	-0.338934	-0.617864	-0.573856	0.180879	0.239104
0.542856	0.558272	-0.194796	-1.057102	-0.050808	0.341732	-0.112963	0.070347	-0.275012	0.296497	-0.733192	-0.344285	0.260431	-0.734940	-0.031388	0.309988	0.161569
0.583383	0.614378	-0.146278	-0.578916	-0.645197	-0.936014	-0.128501	0.482904	-0.236391	0.650908	-0.015163	-0.231328	-0.229267	-0.731058	0.273003	0.180265	-0.244394
0.597130	0.374543	0.332642	0.023168	-0.351784	-1.059257	-0.172102	-0.019355	-0.180898	0.233025	0.079942	-0.561792	-0.443179	-0.564455	0.385578	-0.582057	0.084765
0.379773	0.184544	0.298192	-0.384596	0.645022	-1.197062	-0.572695	-0.420770	-0.564278	-0.465568	0.310469	-0.512883	-0.574006	-0.443124	-0.459983	-0.751496	-0.318745
0.448509	-0.630176	-0.506171	-0.200260	0.291418	-1.417506	-0.579499	-0.297988	-0.419627	-0.139248	0.017364	-0.283082	-0.507074	-0.434151	-0.238589	-0.443565	0.008797
0.870551	-0.823542	-0.132949	-0.908639	0.465876	-0.740221	-0.536646	-1.026576	0.056817	-0.314119	0.054724	0.030171	-1.115458	-0.767049	-0.647844	-0.186516	-0.196224
