roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
0.040433	0.447654	-0.073371	0.054357	-0.378738	0.226860	0.165862	-0.152743	-0.623751	0.840524	0.250308	-0.902614	-0.450524	-0.116323	0.193001	-0.170477	0.537333
-0.005269	0.129608	-0.466937	0.099820	0.029123	0.306009	0.101404	-0.087878	-0.122200	0.539748	0.299349	-0.517274	0.355593	0.486961	-0.094767	0.020757	0.912949
-0.025823	0.522703	-1.168999	-0.297002	0.565482	0.478157	0.029650	0.144620	0.147906	-0.127033	0.700160	-0.542071	0.518175	0.585694	-0.428233	-0.539226	0.719081
0.288869	0.295502	-0.862826	-0.394329	-0.398753	0.369218	0.657399	0.473173	0.351787	-0.335439	0.936503	-0.332124	0.284076	-0.155940	-0.878526	-0.306881	0.244041
0.289021	0.440461	-0.488782	-0.899200	-0.786089	-0.107794	0.168388	-0.205263	0.594096	-0.036756	0.668243	-0.583356	0.554342	-0.107377	-0.770124	-0.693279	0.386226
0.349768	0.439089	-0.645436	-0.543052	-0.392242	0.090271	-0.483453	-0.427378	0.603062	-0.279027	0.426234	-0.267524	0.594247	-0.668252	-0.026307	-0.790196	0.233771
0.763736	0.734799	-0.944356	-0.629949	-0.644341	0.128704	0.124343	-0.153361	0.987350	0.112276	0.836493	-0.499645	0.178077	-0.586528	0.086781	-0.482276	0.219551
0.425943	0.665627	-1.003298	-0.342762	-0.074039	0.294933	-0.138173	0.119513	1.002469	0.116954	0.456199	-0.485280	-0.153035	-0.370267	0.444266	-0.427313	-0.199383
0.501290	0.616029	-0.713439	-0.620398	-0.246797	0.692629	-0.317573	-0.043544	0.699694	0.216119	0.156966	-0.754021	-0.200990	-0.572590	0.168599	-0.192930	0.437032
-0.068155	1.034809	-0.390456	-0.364706	0.013907	0.422924	-0.506784	-0.148504	0.524693	0.396879	-0.099926	-1.289005	-0.019418	-0.526823	0.208279	0.129749	0.225013
-0.155381	0.426195	-0.131482	-0.658964	0.383530	-0.152272	-0.165357	-0.021944	0.532971	-0.773801	0.282262	-0.521595	-0.242125	-0.187522	-0.420096	-0.097806	-0.110033
0.165158	0.383108	-0.237089	-0.115736	0.841227	-0.286563	-0.044318	-0.415918	0.270769	-0.753668	0.411292	-0.510563	0.372150	-0.552387	-0.690595	-0.557327	0.570961
-0.237142	0.047651	0.181857	-0.473594	0.444739	-0.268843	-0.212679	-0.972133	0.400407	-0.019693	0.489364	-0.121913	-0.172561	-0.036159	-0.494651	-0.471490	0.549816
-0.003834	-0.531207	-0.361240	-0.457722	1.242550	-0.710613	0.171064	-0.617412	-0.006200	0.480367	-0.114754	0.401934	0.196197	-0.261616	-0.896562	-0.302756	0.827551
-0.228680	-0.105422	-0.432845	-0.120965	1.191829	-0.360721	0.105437	-0.695048	0.105877	-0.083310	-0.698883	-0.066950	0.162118	-0.098372	-0.805923	-0.378496	0.501565
0.013388	0.349902	-0.057040	0.028998	0.237034	-0.543430	0.655950	-0.590171	-0.340570	-0.134532	-0.063385	-0.334025	0.036266	0.110481	-0.542002	-0.398903	0.181196
0.414505	-0.113613	0.586694	0.525434	0.226774	-0.733202	0.797530	0.321524	-0.133747	0.192378	-0.245661	-0.051579	0.000091	0.227143	-0.323848	-0.429161	0.541826
-0.262647	0.301173	0.327667	0.503997	0.269420	-0.863946	0.563697	-0.029978	-0.212705	0.330542	0.056861	-0.052373	-0.126051	0.377134	-0.070377	-0.282612	0.243686
-0.157651	-0.006663	0.060244	1.010159	0.077765	-1.206398	0.338377	-0.104697	-0.205444	-0.035290	-0.130396	0.156905	0.322510	-0.001919	0.157674	-0.111022	1.298876
-0.368897	-0.092302	-0.476873	0.938198	-0.176664	-1.447002	0.226873	-0.824566	0.071803	0.293578	-0.141777	-0.160156	-0.055238	0.359832	0.273041	-0.045487	1.738162
-0.494022	-0.336483	-0.718942	0.482371	0.272527	-1.003217	0.307777	-0.762920	0.068190	-0.072393	-0.303276	0.428876	-0.639745	-0.107469	0.068674	0.593854	0.753504
0.021787	-0.063111	-0.896346	0.195896	0.712879	-0.992818	0.108378	0.063737	-0.048904	-0.275524	-0.197292	0.276660	-0.087595	0.291007	0.294638	0.217175	0.485157
-0.035512	-0.188551	-0.833334	0.329899	0.142543	-0.870778	0.324659	-0.202048	0.206156	-0.557673	-0.281967	0.869111	-0.272417	0.357918	-0.078728	-0.102016	1.042587
0.188851	-0.673163	-0.454261	1.075709	-0.508917	-0.496846	0.494415	-0.131767	-0.164957	-0.238128	-0.738193	1.524742	-0.270734	-0.340510	-0.216051	0.785698	0.410832
0.212556	-0.359812	0.141083	1.108597	-0.252896	-0.622258	0.293759	0.011461	0.052097	-0.164138	-0.328035	1.354145	-1.015082	-0.298962	0.142629	0.897947	-0.072690
0.086521	-0.763786	-0.321617	0.516554	-0.523669	-0.266717	0.095464	0.319956	0.046531	-0.314077	0.522168	0.556616	-0.192158	-0.079462	0.096097	0.945020	0.557664
0.286031	-1.156874	-0.485757	0.374315	-0.162940	-0.274731	-0.179179	0.584191	-0.559166	-0.185196	0.169989	-0.200709	0.302861	-0.148350	0.188468	0.173331	0.280753
0.011951	-0.792546	-0.822291	0.901025	0.467735	-0.230545	0.050897	0.581829	-0.801870	-0.480018	0.215969	-0.852866	0.323527	-0.145245	-0.081579	0.196792	0.933886
0.235483	-0.782511	-0.578939	0.460990	0.380487	-0.090094	-0.117444	0.344828	-0.754048	-0.630275	0.234198	-0.274016	0.724916	-0.464418	0.065527	-0.418949	0.697389
-0.500390	0.251507	0.013874	-0.008167	-0.232225	0.144554	0.214270	0.402035	-0.657332	-0.288858	0.327341	-0.204531	0.337048	-0.552779	-0.131357	-0.390010	0.429722
-0.879092	-0.216176	-0.070751	-0.149336	0.252311	-0.399079	-0.000897	0.324243	-0.567844	-0.743025	-0.348498	-0.958647	0.366090	-0.808068	0.194345	-0.378895	0.416757
-0.193586	-0.518598	0.035639	-0.042771	0.451322	-0.050768	-0.451113	-0.195538	-0.261640	-0.444712	-0.622401	-0.870350	0.192599	0.115388	-0.451985	-0.795704	0.078856
