roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
0.694971	-0.599557	-0.074116	-0.816941	-0.047595	0.093922	-0.312926	-0.268024	-0.223183	-0.233527	-0.004971	-0.107169	-0.557747	0.471282	-0.105587	0.472606	0.276337
0.229068	-0.543576	0.138113	-0.249420	-0.226824	-0.227137	-0.306897	0.164941	0.330446	0.024322	0.150983	-0.190757	-0.607839	0.744766	-0.175547	0.138068	0.448741
-0.205087	-0.277394	0.324369	-0.608458	0.022329	0.133743	-0.888649	0.167711	0.245744	-0.107179	-0.346352	-0.112141	-0.534817	0.495383	0.031964	-0.022898	0.015764
0.063826	-0.610229	0.796805	-0.407099	0.471482	0.432947	-0.707664	-0.013399	-0.147190	0.078937	-0.497645	-0.203916	0.379365	0.020131	0.091583	0.097492	0.658321
0.589289	-1.001717	0.183829	0.181349	0.194533	0.459852	-0.958082	0.324756	-0.060378	0.222218	-0.155117	-0.407987	-0.535810	0.191685	-0.195391	-0.094171	0.442926
0.820730	0.353106	-0.168669	0.494467	0.424243	0.491355	-1.006301	0.078679	0.614793	0.649811	-0.453439	-0.181396	-0.701412	-0.247176	-0.424697	-0.598963	0.402893
0.776042	-0.317848	0.002198	0.472444	-0.218442	0.468873	-0.616688	0.925100	0.195845	0.045390	0.460537	-0.186233	-0.770452	0.257915	-0.083639	-0.142331	-0.211241
0.874189	-0.368351	0.246668	0.166138	-0.741758	0.458677	-0.345071	0.370399	0.265131	0.467810	0.746509	-0.042399	-0.198159	0.625764	0.042551	-0.229163	-0.127681
1.198993	-0.576311	0.034524	-0.099503	-0.570654	0.448780	-0.072979	-0.419069	0.898477	0.525819	0.255073	0.026499	0.008787	0.460168	-0.398459	0.008407	0.530282
1.149787	-0.470747	-0.399157	0.440055	-0.272317	0.429614	0.176944	-0.797828	0.390755	0.561540	-0.076222	-0.177786	-0.213035	0.219894	0.504405	0.145999	0.091696
0.653680	0.000078	-0.539032	0.957151	0.108214	0.528101	-0.062943	-0.921729	-0.001153	0.463365	-0.396094	-0.601817	-0.697808	0.495488	-0.177598	-0.091270	-0.190183
-0.408429	-0.015209	-0.595411	0.746323	0.030623	0.078105	-0.108001	-0.234991	0.340565	0.620120	0.168731	-0.475672	-1.063665	0.112402	-0.222354	-0.362201	0.143238
-0.015740	-0.623472	-0.745380	0.541935	0.268535	-0.226632	-0.326228	0.116420	-0.939258	0.517094	0.051478	-0.277882	-0.547451	0.221576	-0.322280	-0.118929	-0.299920
0.078650	0.224007	-0.406348	-0.356854	0.263297	-0.284167	-0.296738	0.145801	-0.471633	0.511888	0.595539	-0.298063	-0.972526	0.059344	-0.181330	-0.161759	-0.184310
0.034649	0.528260	0.088305	-0.429024	0.461661	-0.964866	-0.196694	0.648312	-0.952925	0.749538	0.246795	-0.105604	-1.105957	-0.142867	-0.057894	0.388397	-0.228928
0.205170	0.952343	0.090484	-0.261139	0.576016	-0.415251	-0.096572	0.204731	-1.203313	0.244949	0.585217	-0.330683	-1.082615	-0.350155	-0.021063	0.362000	-0.295627
0.097254	0.330064	0.613654	-0.385061	1.053622	-0.288683	-0.337645	-0.220075	-0.766508	0.157407	0.417996	-0.299684	-0.855879	-0.332888	-0.072815	0.308340	-0.282302
0.487778	0.440574	0.495423	0.168472	0.251337	-0.317704	0.096135	0.064301	-1.427657	0.410181	0.247279	0.447615	-1.058719	-0.584817	0.212675	-0.371095	0.087545
0.511114	0.490806	0.569061	0.196562	-0.577641	-0.724078	0.548493	-0.487283	-1.110166	-0.285429	-0.185886	0.270445	-0.442664	-0.564281	0.182770	-0.786665	0.310573
0.176109	0.355475	0.524808	0.117622	-0.621300	-1.170812	1.134464	-0.020080	-0.791572	-0.165525	-0.288060	0.733393	-0.363094	-0.557303	0.747723	-0.934506	0.414488
0.831915	0.512961	0.177121	0.134390	-0.572033	-1.425990	0.352839	-0.209341	-0.167603	-0.746350	-0.589058	0.727950	-0.229311	-0.512961	0.177131	-0.634699	-0.095440
1.331107	0.747408	0.167417	0.095366	-1.209793	-0.433304	0.355721	-0.654122	-0.397647	-0.942424	-0.563558	-0.006255	0.502075	-0.480823	-0.074438	-0.491118	0.284089
0.942643	0.339661	0.782376	0.498402	-0.367063	-0.121161	0.598390	0.098962	-0.331640	-0.708130	-0.872376	0.349530	-0.128247	0.118790	0.055090	-0.126794	0.472902
0.148342	0.451314	0.158100	0.371338	-0.077129	0.533327	0.120792	-0.173770	-0.190011	-0.663513	-1.307659	0.109610	-0.106442	-0.049956	0.285060	-0.073808	-0.072865
-0.486804	0.032300	0.116394	0.130582	0.269342	0.780202	0.412926	-0.318277	-0.535983	-0.302013	-0.709469	0.037962	-0.055460	-0.637819	-0.075679	0.026664	-0.048334
-0.479841	-0.727715	-0.252248	0.113391	0.487083	0.579242	-0.230922	-0.368683	-0.490127	-0.655313	0.214956	-0.839439	-0.216037	-0.095844	-0.023894	0.485961	-0.309131
0.173919	-0.551574	-0.247918	0.283383	0.543504	0.712100	0.313178	0.109867	-0.196760	-0.237636	0.007723	0.209402	0.248673	-0.180781	-0.078122	0.261658	0.074602
-0.120690	-0.201212	0.085058	0.005392	0.246661	0.418382	0.189923	-0.262849	-0.283918	-0.123750	-0.225447	-0.685988	0.418469	-0.046290	-0.068302	-0.069107	-0.027782
0.142261	-0.962697	0.390839	0.378361	0.137518	0.505936	0.538476	0.759973	-0.118189	0.600297	-0.335188	-0.760688	0.356309	0.230070	-0.464454	-0.191144	0.000467
-0.086398	-0.475266	0.082440	0.627985	0.210565	0.456685	0.481336	0.244376	0.005926	0.340375	0.033950	-1.278619	-0.056464	0.008945	0.158111	0.018194	-0.383838
0.240975	-0.312693	0.524450	0.288980	0.476221	0.582348	0.141515	0.028389	-0.058377	-0.202037	0.122606	-1.203540	0.664385	0.014091	0.488314	-0.202139	-0.616442
0.388203	-0.101820	0.181122	0.632303	0.333469	0.245738	0.050423	0.373818	0.176996	-0.242682	0.007057	-0.838198	0.293025	0.265239	0.746661	-0.345693	0.010588
