roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
-0.318224	-0.113354	0.154759	-0.615628	0.927921	-0.685010	-0.479890	0.808589	0.435683	0.684016	-0.362663	0.158753	-0.238464	-0.664224	0.336713	0.380634	-0.124379
-0.197451	-0.367287	0.085594	-0.266324	0.220806	-0.018839	-0.630002	0.765708	-0.265827	1.006658	-0.331460	-0.000003	0.083737	-0.987114	0.946265	0.373419	-0.140219
-0.439591	-0.803336	-0.548447	-0.192540	0.186908	0.300581	-0.118044	0.405239	-0.238262	0.952784	0.104442	0.324439	-0.281000	-1.138688	0.476996	-0.540200	-0.061065
0.042749	-0.654907	-0.242327	-0.603538	-0.007831	0.330681	-0.619969	0.065986	0.230145	0.324199	-0.206399	0.608081	0.169770	-0.445353	0.739112	-0.278696	-0.479721
-0.197518	-0.221396	-0.411435	0.101227	0.081669	0.328452	-0.017821	-0.117296	-0.102440	-0.229610	-0.374671	1.082498	0.598306	-0.373636	1.745572	-0.655270	-0.704434
-0.136090	0.391468	0.336352	0.546870	0.127869	0.476469	-0.215651	-0.080283	-0.198307	-0.685950	-0.029737	1.113514	0.865002	-0.156860	0.910102	-0.173088	0.104348
-0.931715	0.392138	0.047662	0.810346	0.194616	1.052101	-0.540642	0.162695	0.146751	-0.408616	0.602199	1.015298	0.794931	0.185012	1.186922	-0.351916	0.169524
-0.533290	0.407460	0.232364	0.289623	0.129342	0.967780	-0.540015	-0.603036	0.282964	-0.435171	0.011701	0.946755	0.689927	0.133150	0.860671	-0.493113	-0.033244
-0.284160	0.161638	0.057697	0.277097	0.392649	0.572834	-0.814340	-0.717920	-0.085625	-0.299013	-0.333167	0.606188	0.505515	-0.130100	0.142783	-0.103854	0.545977
-0.051233	0.475418	0.216059	0.023445	0.927126	0.091529	-0.934051	-0.384002	-0.586547	-0.311171	-0.387927	0.913474	0.901044	-0.124197	-0.501440	0.273464	0.666746
-0.128160	0.282688	0.285894	0.531386	0.990520	0.143661	-0.702480	-0.770950	-0.551737	-0.220883	-0.143626	0.680235	0.476871	0.483159	-0.799836	0.746433	0.263687
-0.097401	0.681415	0.137949	0.345958	1.208649	0.119695	-1.131062	-0.090001	-0.646818	-0.576487	-0.263274	0.682296	0.505004	0.613822	-0.219170	-0.186707	0.110344
-0.412953	0.499462	0.244220	0.031551	0.811813	-0.100549	-0.457647	-0.205246	-0.398994	-0.663765	-0.263730	0.598436	-0.136620	1.235555	-0.019740	0.158188	-0.334228
-0.471986	0.267813	0.035659	-0.193176	0.430905	-0.569717	-0.291455	0.175665	-0.283721	-0.281615	-0.256241	0.224858	0.453295	1.567908	0.861924	-0.261246	0.062415
-0.312725	0.590493	-0.532527	0.163647	0.913296	-0.378050	-0.522598	0.566149	-0.428512	0.304762	-0.288104	0.291778	0.642406	0.691372	0.802970	-0.054606	-0.083930
-0.270113	0.910157	-0.186986	-0.112186	1.293409	-0.401395	-0.097122	0.437222	-0.366790	0.261908	-0.457286	0.320916	0.244110	1.420098	0.824271	0.511002	-0.390031
-0.254352	1.081939	-0.302626	0.045424	1.546499	0.186188	-0.445597	0.152769	-0.381688	0.792649	-0.167617	0.434506	-0.040655	1.069437	0.254741	0.057295	-1.050571
-0.308011	0.570548	-0.332441	0.355209	1.605520	0.106940	-0.936676	0.184395	-0.177308	1.338436	-0.350855	0.585533	-0.076914	0.903494	0.159408	0.118793	-1.021333
0.343371	0.216214	0.414238	0.231800	0.948715	0.093371	-0.863868	0.165459	-0.109865	1.300237	-0.197318	0.582314	-0.565803	0.728356	0.383214	0.116478	-0.678823
0.197757	0.569014	0.388582	0.334809	-0.019662	-0.040151	-0.529567	0.169388	-0.432394	1.885711	-0.109105	0.764485	-0.435572	0.520806	0.515078	0.397519	-0.543501
0.123941	0.705300	-0.207483	0.564218	0.133677	0.055048	-0.154453	0.123968	0.308193	1.731335	0.070947	0.685029	-0.392188	0.874819	0.109297	0.232331	-0.312914
-0.127060	0.448068	-0.502559	0.124309	0.185817	0.095461	-0.012618	0.606390	0.149301	1.365823	0.388510	0.501685	-0.374765	0.635040	0.347674	-0.604402	-0.923218
-0.212047	0.534118	-0.359015	0.752160	0.093124	0.058966	0.608969	-0.410058	0.595030	0.835262	-0.138873	0.087244	-0.179536	0.782007	0.077883	-0.642461	-0.498431
-0.038567	0.297278	-0.082000	0.696472	0.222475	-0.332575	0.342452	-0.851661	0.588477	1.065488	-0.119610	0.243101	-0.590749	0.630328	-0.594362	-0.290954	-0.937295
0.144361	0.358902	-0.044798	0.154759	-0.005821	-0.212530	0.463940	-0.571373	0.347619	1.038538	-0.231768	0.425451	-0.373867	0.031359	-0.866434	0.175059	-0.520846
0.349082	0.183432	0.266745	0.103239	-0.310218	0.039344	0.795573	-0.766221	0.209870	0.981701	0.082839	0.228835	-0.439100	0.483040	-0.398926	0.550151	-0.642252
0.658992	-0.102639	0.390058	0.325145	-0.383242	0.304401	0.401449	-0.431468	0.406308	0.802019	0.142412	0.593223	-0.313453	0.471738	-0.658244	0.257811	-0.538291
0.381406	0.407102	-0.058312	0.188634	-0.124055	-0.176287	-0.512762	-0.746678	0.185229	0.767513	-0.241390	0.111831	-0.262305	0.491606	-0.346767	0.700321	-0.795699
-0.602760	0.082267	0.675164	0.313578	0.212085	0.033499	-0.341978	-0.373863	0.440031	0.159819	0.027163	-0.393209	-0.038153	0.331320	-0.577279	0.661931	-0.442820
-0.321932	0.743996	0.236516	0.194570	0.188432	-0.452566	0.416219	-0.111409	0.148141	0.980751	0.051710	-0.119631	0.001494	0.790198	-0.055665	0.860845	0.054389
0.006118	0.979085	0.121646	-0.150257	-0.028945	-0.239865	-0.482252	-0.117694	0.449970	0.936317	-0.672366	-0.242934	0.408212	0.295580	-0.016777	0.329350	-0.333622
-0.052334	0.551354	0.023008	-0.027720	-0.314046	0.232343	-0.416355	-0.403915	0.987193	0.254196	-0.159872	-0.011182	0.089249	0.016844	0.302691	-0.329495	-0.594045
0.215939	0.526751	0.260713	0.179477	-0.405945	0.567255	-0.292743	-0.595287	0.696109	-0.044170	-0.559478	-0.624094	0.456553	-0.587142	-0.065461	0.084849	-0.178309
