roi_1	roi_2	roi_3	roi_4	roi_5	roi_6	roi_7	roi_8	roi_9	roi_10	roi_11	roi_12	roi_13	roi_14	roi_15	roi_16	roi_17
0.248762	0.148880	0.123096	-0.120884	1.170347	0.408173	0.248994	-0.299532	0.607769	1.157942	-0.785680	0.990210	-0.039530	0.384974	0.025813	0.607350	-0.001119
-0.084970	0.936947	0.254756	-0.192093	0.297829	-0.398978	0.848462	-0.356469	0.126883	-0.188908	-0.184265	0.451400	-0.076675	0.334415	-0.108068	0.719384	-0.177739
0.107700	0.443604	0.623002	-0.121697	0.068966	-0.424510	0.400438	-0.583563	0.944545	-0.488769	-0.200125	0.549349	-0.411854	0.340453	-0.148178	0.306587	0.202119
-0.143578	0.542119	0.435568	0.135414	0.383170	-0.485744	0.655228	-0.041928	1.737753	-1.221708	0.889375	-0.104518	-0.038459	0.278846	-0.081483	-0.233323	0.258731
-0.195998	0.630836	-0.019038	0.512606	0.506778	-0.265092	0.884159	0.262394	1.266367	-0.655915	0.899919	-0.350142	0.192773	-0.146873	-0.225673	0.093199	0.236919
0.349884	0.500269	0.112043	0.428508	0.336120	-0.543825	0.293278	-0.183323	0.633172	-0.485595	1.270115	-0.536595	-0.539956	-0.100196	-0.508493	-0.072005	0.355596
0.842279	-0.033539	-0.120825	0.603814	0.836057	-0.110229	0.363131	-0.576452	0.631627	0.395409	0.590797	-0.388872	0.202011	0.150518	-0.552599	0.248815	0.407440
0.503495	-0.275190	-0.402645	0.881554	0.243821	-0.116315	0.012524	-0.422885	1.403149	-0.376208	0.495516	-0.260550	-0.223814	0.243943	-0.435574	0.455181	0.249345
-0.286363	-0.090983	0.349315	0.857272	-0.344998	-0.009296	-0.358576	-1.089714	0.823811	-0.390715	0.540395	-0.500693	-0.642548	0.108995	-0.606954	-0.029650	0.556866
-0.133125	-0.174440	0.154573	0.332905	-0.325987	-0.126910	-0.341056	-0.613282	0.348765	-0.608653	0.376985	0.119791	-0.512283	0.362162	-0.536433	0.189611	0.410393
0.205109	-0.778108	0.046270	0.275808	-0.280327	-0.226069	-0.251646	-0.059282	0.655360	-0.486205	0.376544	0.837435	-1.068890	0.087670	-0.713175	-0.191281	0.586943
-0.149333	-0.098415	-0.600802	0.440154	-0.275988	-0.237341	-0.219705	0.067040	0.307048	-0.622105	0.087631	0.719931	-1.465343	0.176398	-0.637129	-0.457523	0.137660
-0.587415	-0.442766	-0.464798	0.226901	-0.243241	-0.096640	-0.084741	0.129652	0.427468	-0.743024	0.139277	-0.006782	-1.372126	0.928603	-0.790616	-0.065016	0.488485
-0.176880	-0.184918	0.068819	0.283170	-0.117092	-0.694718	-0.507678	-0.183730	0.286997	-0.456967	0.646692	-0.113987	-0.947567	1.197860	-0.566203	-0.173748	0.241915
0.082683	-0.249165	0.013708	0.114805	-0.140716	-0.383917	0.008242	0.200906	0.586578	0.062163	0.687795	0.053248	-0.533884	0.324007	-0.515866	0.342482	0.708819
-0.007436	0.013444	0.069972	-0.122897	0.301221	-0.238049	0.327671	-0.131307	0.882810	0.506472	0.676792	-0.071014	0.290855	0.167593	-0.800043	0.604248	0.570614
0.235156	0.935225	0.077476	0.059286	-0.315319	-0.267332	0.122485	-0.204658	0.950430	0.334343	0.928827	0.713781	0.348243	0.192399	-0.821943	0.246157	1.349760
0.661727	0.173767	0.033402	0.236091	-0.282022	-0.516185	-0.139942	0.123512	0.636110	0.159388	0.767524	-0.280330	-0.124495	0.435744	-0.613771	-0.038662	0.436474
0.403004	0.400412	0.160291	0.218051	-0.387889	-0.190569	0.274103	-0.063329	0.782239	-0.257164	0.787951	-0.398036	-0.006338	0.167739	-0.441851	0.397895	-0.065964
-0.105531	0.343672	0.060631	0.198389	0.118936	-0.483476	0.343189	-0.015158	0.787137	0.354835	0.645593	-0.105296	-0.248185	0.101389	-0.448949	0.872460	0.450545
0.206279	0.247870	-0.176350	-0.004444	0.454137	-0.482820	0.221114	0.042891	0.507478	0.180237	0.539357	-0.436968	-0.556530	-0.208249	-0.390359	0.915882	0.650450
0.267692	0.299850	-0.652671	-0.319589	0.186473	-0.077595	0.118183	-0.217559	0.073664	-0.016707	0.890293	-0.438427	-0.582310	-0.068509	0.086487	0.619735	0.366627
-0.347623	0.469979	-0.677614	-0.194635	0.538597	0.031110	0.760864	-0.710408	0.065652	0.366078	0.193981	0.077273	-1.123005	0.018166	0.135184	0.462864	0.499714
-0.037368	0.831857	-0.174454	0.067214	0.710371	-0.160819	0.310426	-0.112252	-0.215446	0.376668	0.812554	0.188859	-0.309192	0.501551	0.964092	0.087288	-0.038210
0.047923	0.638090	-0.373145	0.193559	0.718473	0.380770	-0.376290	-0.146110	-0.012945	-0.136578	0.190000	0.512331	-0.080799	0.450777	0.845419	-0.080597	0.119644
0.061023	0.612162	-0.546496	0.142103	0.684479	0.251015	-0.175414	0.012451	-0.383302	-0.405081	0.437812	0.318993	0.359958	0.404490	0.580284	-0.151559	-0.440296
0.361278	0.168902	-0.943903	0.310902	0.451671	-0.107464	0.034051	0.006145	-0.422099	-1.357666	-0.156882	0.286437	0.220451	0.201774	0.550931	0.297897	-0.798311
0.209195	-0.015248	-0.990443	0.535851	0.150072	-0.375628	0.253021	0.371806	-0.219478	-0.587060	0.976744	0.613022	0.022941	0.335869	0.383853	0.302839	-0.395802
0.095665	-0.134527	-1.174308	0.822858	1.012398	-0.427835	-0.387707	0.110577	-0.365941	-0.221992	0.308421	0.365494	-0.093923	0.374023	0.012705	-0.599381	-0.198331
0.327970	-0.384061	-0.249744	0.093530	0.276925	-0.114905	-0.285702	1.001857	-0.813708	0.172440	0.259435	0.053859	0.443554	0.880514	-0.228756	-0.145592	-0.153281
0.780189	-0.505515	-0.377585	0.093812	-0.374186	-0.503316	-0.545512	0.635195	-0.496262	0.207756	0.290252	0.076260	0.015425	-0.000579	-0.162588	0.514675	-0.456307
0.911113	-0.735659	0.198109	-0.080596	0.368572	-0.623424	-0.418768	0.159342	-0.568082	-0.305974	0.338507	0.372538	-0.170407	-0.247512	0.263319	0.243471	-0.574858
0.387159	-0.424132	-0.265440	-0.344072	0.604637	-0.152086	-0.130658	0.624071	0.152600	-0.111216	0.203902	0.672663	-0.296133	-0.476616	-0.363803	0.036509	-0.883238
0.178219	-0.130071	0.105708	-0.103654	0.681140	-0.531324	-0.067441	0.816969	0.547990	-0.689073	0.439556	0.467034	0.157998	-0.788585	-0.253546	0.304734	-0.347182
